date,symbol,adv,dec,open,high,low,close,qty,trades,new_high,new_low
2016-02-01,Nifty 50,853,698,7589.50,7600.45,7541.25,7555.95,8125.47,7576598.0,11,5
2016-02-02,Nifty 50,385,1175,7566.65,7576.30,7428.05,7455.55,9647.25,7710102.0,17,11
2016-02-03,Nifty 50,211,1359,7392.45,7419.40,7350.30,7361.80,11408.69,7590895.0,12,22
2016-02-04,Nifty 50,585,968,7411.45,7457.05,7365.95,7404.00,9548.53,7547671.0,7,15
2016-02-05,Nifty 50,1060,492,7418.25,7503.15,7406.65,7489.10,8924.48,7828286.0,15,12
2016-02-08,Nifty 50,727,824,7489.70,7512.55,7363.20,7387.25,8081.28,6420946.0,14,6
2016-02-09,Nifty 50,365,1189,7303.95,7323.45,7275.15,7298.20,7577.17,6638239.0,14,18
2016-02-10,Nifty 50,297,1277,7264.30,7271.85,7177.75,7215.70,10366.82,7399768.0,4,38
2016-02-11,Nifty 50,121,1478,7203.60,7208.65,6959.95,6976.35,12108.83,8931863.0,6,88
2016-02-12,Nifty 50,493,1076,7023.65,7034.80,6869.00,6980.95,13899.61,10732312.0,4,104
2016-02-15,Nifty 50,1331,237,7057.35,7182.80,7056.80,7162.95,10531.38,8395219.0,6,15
2016-02-16,Nifty 50,273,1290,7201.25,7204.65,7037.70,7048.25,8358.64,7390281.0,6,17
2016-02-17,Nifty 50,696,857,7058.85,7123.70,6960.65,7108.45,9525.52,7934958.0,6,38
2016-02-18,Nifty 50,929,603,7177.40,7215.10,7127.85,7191.75,8327.04,7799497.0,5,12
2016-02-19,Nifty 50,834,702,7170.55,7226.85,7145.95,7210.75,7038.52,6814806.0,5,21
2016-02-22,Nifty 50,877,661,7208.85,7252.40,7200.70,7234.55,6065.36,5966573.0,2,20
2016-02-23,Nifty 50,349,1206,7240.30,7241.70,7090.70,7109.55,7188.58,6884277.0,2,18
2016-02-24,Nifty 50,415,1124,7075.00,7090.80,7009.75,7018.70,7546.39,6811965.0,5,34
2016-02-25,Nifty 50,523,994,7029.85,7034.20,6961.40,6970.60,10701.02,7442852.0,12,34
2016-02-26,Nifty 50,586,926,7039.30,7052.90,6985.10,7029.75,7484.54,6743815.0,5,49
2016-02-29,Nifty 50,640,872,7050.45,7094.60,6825.80,6987.05,12717.03,9536728.0,6,60
2016-03-01,Nifty 50,1343,210,7038.25,7235.5,7035.1,7222.3,9313.27,8597647.0,6,23
2016-03-02,Nifty 50,1257,323,7321.70,7380.35,7308.15,7368.85,11040.46,8896879.0,10,9
2016-03-03,Nifty 50,1089,453,7429.55,7483.95,7406.05,7475.60,10167.15,8407411.0,11,10
2016-03-04,Nifty 50,959,597,7505.40,7505.90,7444.10,7485.35,10845.27,7997949.0,13,9
2016-03-08,Nifty 50,776,797,7486.4,7527.15,7442.15,7485.3,10834.48,8200924.0,7,14
2016-03-09,Nifty 50,853,687,7436.10,7539.00,7424.30,7531.80,9546.76,7678377.0,14,9
2016-03-10,Nifty 50,659,881,7545.35,7547.10,7447.40,7486.15,8502.35,6910590.0,11,10
2016-03-11,Nifty 50,650,903,7484.85,7543.95,7460.60,7510.20,8191.75,6595977.0,10,8
2016-03-14,Nifty 50,822,735,7542.60,7583.70,7515.05,7538.75,7638.66,6413053.0,10,14
2016-03-15,Nifty 50,506,1037,7535.85,7545.20,7452.80,7460.60,8479.12,6945015.0,13,11
2016-03-16,Nifty 50,668,873,7457.05,7508.00,7405.15,7498.75,8505.52,6630440.0,8,12
2016-03-17,Nifty 50,823,714,7557.40,7585.30,7479.40,7512.55,9394.49,8001175.0,8,15
2016-03-18,Nifty 50,814,753,7534.65,7613.60,7517.90,7604.35,9402.74,7762475.0,14,11
2016-03-21,Nifty 50,989,595,7619.20,7713.55,7617.70,7704.25,7848.26,7418452.0,18,19
2016-03-22,Nifty 50,843,717,7695.55,7728.20,7643.80,7714.90,8663.27,7380697.0,20,9
2016-03-23,Nifty 50,759,783,7717.45,7726.85,7670.60,7716.50,7916.11,7045674.0,17,18
2016-03-28,Nifty 50,347,1254,7741.00,7749.40,7587.70,7615.10,8442.19,7139903.0,19,27
2016-03-29,Nifty 50,623,942,7606.55,7652.90,7582.25,7597.00,8771.56,6861862.0,12,25
2016-03-30,Nifty 50,1235,337,7651.10,7741.95,7643.45,7735.20,9477.31,7822821.0,20,20
2016-03-31,Nifty 50,784,769,7727.65,7777.60,7702.00,7738.40,12966.76,9294555.0,21,19
2016-04-01,Nifty 50,1086,468,7718.05,7740.15,7666.10,7713.05,9616.49,7202641.0,18,16
2016-04-04,Nifty 50,990,572,7733.15,7764.45,7704.40,7758.80,7781.87,6606512.0,19,14
2016-04-05,Nifty 50,435,1122,7736.30,7736.30,7588.65,7603.20,8764.43,7151143.0,18,13
2016-04-06,Nifty 50,1077,472,7636.05,7638.65,7591.75,7614.35,8368.39,6658729.0,20,10
2016-04-07,Nifty 50,617,922,7630.40,7630.75,7535.85,7546.45,9313.53,6684336.0,22,11
2016-04-08,Nifty 50,954,590,7542.35,7569.35,7526.70,7555.20,7418.98,5951043.0,10,10
2016-04-11,Nifty 50,930,624,7577.80,7678.80,7516.85,7671.40,7999.07,6451198.0,16,12
2016-04-12,Nifty 50,960,604,7669.25,7717.40,7663.35,7708.95,7911.79,6924535.0,25,11
2016-04-13,Nifty 50,1029,524,7777.15,7864.80,7772.20,7850.45,9601.94,8379626.0,21,9
2016-04-18,Nifty 50,886,684,7908.15,7920.60,7842.75,7914.70,8336.66,8236525.0,34,9
2016-04-20,Nifty 50,902,674,7950.05,7950.40,7877.55,7914.75,10879.76,9057180.0,32,6
2016-04-21,Nifty 50,631,945,7953.65,7978.45,7884.10,7912.05,10850.31,8562943.0,24,10
2016-04-22,Nifty 50,754,781,7891.80,7923.35,7873.35,7899.30,8467.07,6910124.0,14,7
2016-04-25,Nifty 50,564,1007,7894.80,7911.00,7827.00,7855.05,7512.3,6603499.0,13,8
2016-04-26,Nifty 50,1005,543,7828.15,7974.50,7822.55,7962.65,8697.62,7395979.0,18,8
2016-04-27,Nifty 50,748,793,7942.00,7991.00,7940.55,7979.90,8892.07,7322705.0,17,8
2016-04-28,Nifty 50,408,1129,7967.40,7992.00,7834.45,7847.25,12027.58,9046067.0,18,10
2016-04-29,Nifty 50,693,837,7844.25,7889.05,7788.70,7849.80,10388.15,7718878.0,15,12
2016-05-02,Nifty 50,763,813,7822.70,7829.80,7777.30,7805.90,8673.66,6186175.0,20,15
2016-05-03,Nifty 50,667,892,7824.80,7890.25,7735.15,7747.00,9254.77,7644066.0,14,7
2016-05-04,Nifty 50,367,1193,7724.15,7749.00,7697.25,7706.55,8590.85,7318150.0,13,11
2016-05-05,Nifty 50,737,804,7731.00,7777.55,7706.85,7735.50,8066.69,7053365.0,10,11
2016-05-06,Nifty 50,675,857,7717.65,7738.90,7678.35,7733.45,7642.51,6359307.0,17,14
2016-05-09,Nifty 50,1101,471,7755.25,7873.65,7753.55,7866.05,7464.59,7173148.0,27,15
2016-05-10,Nifty 50,757,778,7873.55,7896.90,7837.70,7887.80,8140.91,7796014.0,27,15
2016-05-11,Nifty 50,601,939,7804.65,7893.10,7780.90,7848.85,9850.65,7392168.0,34,10
2016-05-12,Nifty 50,996,543,7871.45,7916.05,7849.65,7900.40,7973.89,7114361.0,33,18
2016-05-13,Nifty 50,564,992,7881.00,7881.00,7784.20,7814.90,9055.69,7278837.0,30,13
2016-05-16,Nifty 50,761,787,7831.20,7873.90,7772.15,7860.75,7908.63,7052680.0,36,17
2016-05-17,Nifty 50,774,773,7896.85,7940.10,7879.70,7890.75,8444.91,7457734.0,32,7
2016-05-18,Nifty 50,734,779,7846.75,7882.05,7810.75,7870.15,7897.83,7250693.0,23,12
2016-05-19,Nifty 50,436,1105,7875.50,7876.20,7766.80,7783.40,9056.58,7214043.0,21,14
2016-05-20,Nifty 50,455,1107,7792.20,7812.40,7735.75,7749.70,7310.98,6804040.0,15,19
2016-05-23,Nifty 50,587,982,7813.95,7820.60,7722.20,7731.05,7295.74,6547105.0,13,29
2016-05-24,Nifty 50,492,1075,7738.05,7761.55,7715.80,7748.85,8028.67,7056574.0,15,29
2016-05-25,Nifty 50,1073,471,7811.80,7941.20,7809.30,7934.90,8170.61,7061115.0,16,17
2016-05-26,Nifty 50,916,627,7974.45,8083.00,7948.50,8069.65,11545.56,8709285.0,18,15
2016-05-27,Nifty 50,919,630,8081.95,8164.20,8077.05,8156.65,10019.91,8251314.0,24,14
2016-05-30,Nifty 50,775,790,8166.50,8200.00,8150.80,8178.50,8896.96,7312206.0,28,13
2016-05-31,Nifty 50,590,970,8209.85,8213.60,8134.30,8160.10,14509.31,10464729.0,24,24
2016-06-01,Nifty 50,873,684,8179.20,8215.35,8171.05,8179.95,9431.15,7500615.0,20,19
2016-06-02,Nifty 50,767,785,8156.90,8229.50,8154.75,8218.95,8278.55,7690943.0,16,17
2016-06-03,Nifty 50,670,891,8246.20,8262.00,8209.85,8220.80,10933.43,7682828.0,31,15
2016-06-06,Nifty 50,726,843,8228.75,8234.70,8186.05,8201.05,7263.34,6515058.0,24,23
2016-06-07,Nifty 50,933,616,8235.55,8294.95,8216.40,8266.45,9124.28,8359048.0,24,14
2016-06-08,Nifty 50,1028,541,8285.50,8288.90,8252.05,8273.05,9656.15,7725502.0,30,8
2016-06-09,Nifty 50,714,828,8273.35,8273.35,8184.60,8203.60,9829.25,7155871.0,26,10
2016-06-10,Nifty 50,720,856,8180.25,8265.60,8162.85,8170.05,11310.94,7133868.0,24,10
2016-06-13,Nifty 50,590,984,8102.25,8125.25,8063.9,8110.6,10905.83,6672773.0,20,15
2016-06-14,Nifty 50,974,589,8134.40,8134.95,8069.50,8108.85,12462.42,6872829.0,26,5
2016-06-15,Nifty 50,1056,494,8139.40,8213.20,8123.15,8206.60,11261.39,7167719.0,35,6
2016-06-16,Nifty 50,542,1036,8180.65,8180.65,8074.45,8140.75,12309.49,8342556.0,30,8
2016-06-17,Nifty 50,749,800,8176.65,8195.25,8135.80,8170.20,11989.64,8242528.0,31,10
2016-06-20,Nifty 50,875,677,8115.75,8244.15,8107.35,8238.50,10298.41,7186884.0,25,12
2016-06-21,Nifty 50,751,813,8255.40,8257.25,8202.15,8219.90,9755.64,6864043.0,26,4
2016-06-22,Nifty 50,513,1057,8213.65,8238.35,8153.25,8203.70,9190.59,6859870.0,23,3
2016-06-23,Nifty 50,618,954,8201.15,8285.60,8188.30,8270.45,8138.67,6629730.0,16,10
2016-06-24,Nifty 50,337,1241,8029.10,8100.70,7927.05,8088.60,14277.63,9228790.0,15,29
2016-06-27,Nifty 50,1221,339,8039.35,8120.65,8039.35,8094.70,9750.46,7237216.0,30,9
2016-06-28,Nifty 50,1043,530,8096.05,8146.35,8086.85,8127.85,9556.72,7803473.0,37,5
2016-06-29,Nifty 50,1177,396,8173.10,8212.40,8157.65,8204.00,11456.84,7423536.0,38,6
2016-06-30,Nifty 50,1040,528,8260.25,8308.15,8242.10,8287.75,16289.55,9007661.0,41,6
2016-07-01,Nifty 50,890,703,8313.05,8356.75,8308.65,8328.35,12041.04,7806757.0,45,6
2016-07-04,Nifty 50,1071,521,8376.75,8398.45,8364.70,8370.70,11952.97,7343133.0,56,7
2016-07-05,Nifty 50,707,890,8379.30,8381.45,8319.95,8335.95,16887.58,7172882.0,48,7
2016-07-07,Nifty 50,871,745,8342.00,8361.95,8317.70,8337.90,14711.14,8403012.0,36,8
2016-07-08,Nifty 50,617,988,8350.00,8353.30,8287.55,8323.20,10907.26,6876522.0,31,11
2016-07-11,Nifty 50,1094,540,8413.35,8475.25,8407.05,8467.90,10755.73,6927387.0,49,10
2016-07-12,Nifty 50,735,882,8502.60,8526.60,8479.20,8521.05,14727.07,7842849.0,46,11
2016-07-13,Nifty 50,507,1110,8540.45,8550.25,8493.55,8519.50,14796.27,8370473.0,27,14
2016-07-14,Nifty 50,1000,617,8515.75,8571.40,8500.70,8565.00,11794.32,7424462.0,33,13
2016-07-15,Nifty 50,532,1072,8565.45,8594.80,8510.05,8541.40,11607.67,8636002.0,37,12
2016-07-18,Nifty 50,613,1020,8564.05,8587.10,8494.35,8508.70,11188.98,7065268.0,32,14
2016-07-19,Nifty 50,695,906,8514.30,8540.05,8476.70,8528.55,10511.45,7074237.0,37,15
2016-07-20,Nifty 50,1074,519,8515.45,8569.90,8512.55,8565.85,10302.44,7705912.0,35,18
2016-07-21,Nifty 50,585,1018,8582.70,8585.25,8503.45,8510.10,12732.05,8436071.0,42,11
2016-07-22,Nifty 50,945,647,8519.65,8548.95,8489.80,8541.20,11129.82,8126505.0,42,11
2016-07-25,Nifty 50,1078,528,8519.95,8641.15,8517.20,8635.65,11614.65,8434820.0,67,7
2016-07-26,Nifty 50,538,1075,8633.75,8644.90,8577.15,8590.65,13587.0,8865756.0,69,9
2016-07-27,Nifty 50,796,807,8599.40,8665.00,8572.05,8615.80,12150.99,8452628.0,51,8
2016-07-28,Nifty 50,893,704,8636.95,8674.70,8625.25,8666.30,15354.94,8878159.0,62,11
2016-07-29,Nifty 50,716,911,8668.30,8670.35,8631.15,8638.50,11900.65,8387903.0,70,11
2016-08-01,Nifty 50,609,1009,8654.30,8711.30,8590.50,8636.55,12241.21,8510243.0,73,9
2016-08-02,Nifty 50,484,1137,8647.45,8687.20,8611.40,8622.90,11181.82,8886616.0,48,9
2016-08-03,Nifty 50,407,1213,8635.20,8635.45,8529.60,8544.85,10013.34,8184854.0,24,14
2016-08-04,Nifty 50,856,752,8599.95,8601.40,8518.15,8551.10,9499.83,7770160.0,21,13
2016-08-05,Nifty 50,1212,397,8600.20,8689.40,8590.15,8683.15,10340.03,8038331.0,35,7
2016-08-08,Nifty 50,904,726,8712.85,8723.50,8697.60,8711.35,9948.71,8091729.0,53,11
2016-08-09,Nifty 50,611,987,8727.80,8728.35,8638.20,8678.25,11170.7,8597951.0,35,7
2016-08-10,Nifty 50,399,1220,8686.70,8690.10,8564.60,8575.30,10552.07,8148329.0,29,10
2016-08-11,Nifty 50,624,967,8572.80,8601.15,8540.05,8592.15,10288.63,7945215.0,14,15
2016-08-12,Nifty 50,771,816,8605.45,8684.30,8604.45,8672.15,10365.86,8466696.0,15,18
2016-08-16,Nifty 50,610,994,8670.25,8682.35,8600.45,8642.55,10126.56,8766476.0,35,18
2016-08-17,Nifty 50,883,703,8639.80,8667.10,8603.60,8624.05,9563.79,8466675.0,34,16
2016-08-18,Nifty 50,1077,521,8648.85,8690.70,8645.05,8673.25,9734.69,7848776.0,45,14
2016-08-19,Nifty 50,898,698,8694.30,8696.60,8647.10,8666.90,10641.45,7868571.0,50,7
2016-08-22,Nifty 50,699,902,8667.00,8684.85,8614.00,8629.15,8981.23,7781275.0,50,16
2016-08-23,Nifty 50,735,866,8628.35,8642.15,8580.00,8632.60,9661.63,7722711.0,37,12
2016-08-24,Nifty 50,948,651,8648.50,8661.05,8620.90,8650.30,8906.32,7358652.0,33,7
2016-08-25,Nifty 50,640,942,8668.85,8683.05,8583.65,8592.20,12782.31,8208859.0,43,11
2016-08-26,Nifty 50,577,1019,8614.35,8622.95,8547.55,8572.55,9266.35,7479116.0,34,11
2016-08-29,Nifty 50,711,889,8583.75,8622.00,8543.75,8607.45,8296.92,7120964.0,35,17
2016-08-30,Nifty 50,1009,578,8646.75,8750.60,8642.25,8744.35,9236.58,7716265.0,49,11
2016-08-31,Nifty 50,757,855,8754.05,8819.20,8754.05,8786.20,14872.44,10811456.0,45,12
2016-09-01,Nifty 50,555,1071,8793.60,8813.25,8759.95,8774.65,11757.24,8132253.0,42,18
2016-09-02,Nifty 50,892,688,8796.35,8824.10,8768.20,8809.65,9814.77,7566603.0,43,21
2016-09-06,Nifty 50,1033,595,8852.70,8950.85,8848.45,8943.00,9613.9,8188885.0,59,15
2016-09-07,Nifty 50,806,816,8968.70,8968.70,8913.35,8917.95,14841.26,9313674.0,61,8
2016-09-08,Nifty 50,1004,616,8915.50,8960.35,8896.00,8952.50,13743.86,8979029.0,54,8
2016-09-09,Nifty 50,560,1056,8934.30,8939.15,8858.70,8866.70,13008.36,8951752.0,35,9
2016-09-12,Nifty 50,249,1375,8732.95,8746.95,8699.40,8715.60,11685.38,8590541.0,24,12
2016-09-14,Nifty 50,1092,531,8710.65,8739.85,8688.90,8726.60,11536.72,8703486.0,31,15
2016-09-15,Nifty 50,854,741,8743.85,8751.95,8704.35,8742.55,10529.19,7381573.0,42,12
2016-09-16,Nifty 50,747,875,8780.85,8847.65,8750.50,8779.85,14201.63,10166137.0,41,19
2016-09-19,Nifty 50,856,755,8788.45,8824.30,8774.20,8808.40,9450.58,7498517.0,31,14
2016-09-20,Nifty 50,614,996,8816.10,8816.45,8759.30,8775.90,9443.35,7767387.0,29,12
2016-09-21,Nifty 50,832,799,8790.30,8826.85,8757.30,8777.15,9394.97,7907535.0,38,12
2016-09-22,Nifty 50,1079,536,8873.35,8893.35,8837.80,8867.45,10115.57,8312207.0,39,10
2016-09-23,Nifty 50,619,998,8880.75,8885.20,8820.30,8831.55,10769.05,8805043.0,37,7
2016-09-26,Nifty 50,524,1100,8807.90,8809.55,8715.10,8723.05,9125.65,7457748.0,37,15
2016-09-27,Nifty 50,687,928,8748.90,8768.50,8690.50,8706.40,9614.45,7862769.0,46,13
2016-09-28,Nifty 50,1037,583,8711.20,8767.05,8703.15,8745.15,11059.34,7631273.0,44,18
2016-09-29,Nifty 50,126,1532,8792.70,8800.65,8558.25,8591.25,21370.53,11774293.0,50,48
2016-09-30,Nifty 50,1341,292,8581.50,8637.15,8555.20,8611.15,10981.26,8978384.0,12,34
2016-10-03,Nifty 50,1447,203,8666.15,8745.20,8635.00,8738.10,10121.76,8406450.0,44,10
2016-10-04,Nifty 50,941,675,8770.00,8783.65,8736.10,8769.15,10561.62,8632226.0,65,7
2016-10-05,Nifty 50,963,668,8806.35,8806.95,8731.40,8743.95,11655.88,8600741.0,70,9
2016-10-06,Nifty 50,625,1013,8768.70,8781.15,8684.65,8709.55,12034.58,8743731.0,63,10
2016-10-07,Nifty 50,781,841,8721.70,8723.70,8663.80,8697.60,9969.14,7242494.0,45,16
2016-10-10,Nifty 50,952,685,8735.35,8745.80,8703.95,8708.80,8123.72,6344886.0,64,17
2016-10-13,Nifty 50,352,1293,8671.50,8681.55,8541.35,8573.35,11319.68,9990360.0,45,20
2016-10-14,Nifty 50,1037,575,8594.00,8604.45,8549.80,8583.40,9547.69,7896477.0,48,13
2016-10-17,Nifty 50,675,973,8612.95,8615.40,8506.15,8520.40,10790.82,8412017.0,54,14
2016-10-18,Nifty 50,1216,432,8556.05,8685.10,8555.90,8677.90,10792.1,8469924.0,58,12
2016-10-19,Nifty 50,942,701,8697.50,8698.75,8636.70,8659.10,11384.1,8894469.0,63,9
2016-10-20,Nifty 50,961,682,8693.35,8727.00,8678.30,8699.40,11624.65,8222223.0,72,5
2016-10-21,Nifty 50,840,804,8708.60,8709.10,8652.05,8693.05,11245.96,7787311.0,65,5
2016-10-24,Nifty 50,936,701,8709.85,8736.95,8684.15,8708.95,10823.4,7544651.0,78,7
2016-10-25,Nifty 50,679,952,8721.70,8722.65,8663.45,8691.30,10844.17,7929498.0,53,9
2016-10-26,Nifty 50,542,1099,8657.30,8657.30,8596.60,8615.25,11919.41,8764519.0,50,6
2016-10-27,Nifty 50,545,1086,8607.10,8624.85,8550.25,8615.25,12851.94,8601678.0,39,10
2016-10-28,Nifty 50,982,656,8625.00,8653.75,8581.75,8638.00,10831.73,7975730.0,53,7
2016-11-01,Nifty 50,671,973,8653.15,8669.60,8614.50,8626.25,10102.74,8673200.0,74,6
2016-11-02,Nifty 50,316,1336,8542.80,8549.50,8504.85,8514.00,9475.88,8179642.0,34,10
2016-11-03,Nifty 50,466,1170,8499.85,8537.65,8476.15,8484.95,9813.4,8457283.0,37,11
2016-11-04,Nifty 50,223,1436,8503.60,8504.00,8400.25,8433.75,11004.38,9202071.0,24,19
2016-11-07,Nifty 50,1196,452,8535.75,8535.85,8481.45,8497.05,8338.86,8072500.0,26,10
2016-11-08,Nifty 50,690,927,8540.00,8559.40,8480.10,8543.55,8090.27,7408026.0,24,11
2016-11-09,Nifty 50,243,1401,8067.50,8476.20,8002.25,8432.00,16960.67,11395682.0,11,85
2016-11-10,Nifty 50,1307,343,8555.60,8598.45,8510.70,8525.75,12383.54,9671657.0,22,7
2016-11-11,Nifty 50,171,1470,8456.65,8460.60,8284.95,8296.30,11622.11,9716464.0,10,10
2016-11-15,Nifty 50,169,1518,8284.85,8288.55,8093.20,8108.45,13657.6,12482466.0,10,33
2016-11-16,Nifty 50,682,942,8205.65,8210.05,8089.40,8111.60,10662.85,10446495.0,11,27
2016-11-17,Nifty 50,538,1089,8105.10,8151.25,8060.30,8079.95,8087.36,8441399.0,13,30
2016-11-18,Nifty 50,840,759,8097.55,8128.95,8048.30,8074.10,8135.1,8291734.0,15,36
2016-11-21,Nifty 50,206,1462,8102.10,8102.45,7916.40,7929.10,9657.7,8798209.0,16,51
2016-11-22,Nifty 50,990,629,7989.15,8019.05,7938.15,8002.30,8828.41,8120495.0,10,42
2016-11-23,Nifty 50,1259,358,8051.20,8055.20,7973.10,8033.30,8620.97,7993364.0,13,16
2016-11-24,Nifty 50,846,745,8011.80,8024.85,7952.55,7965.50,10978.91,8164736.0,22,15
2016-11-25,Nifty 50,1382,262,8007.95,8122.25,7976.75,8114.30,8809.93,8416812.0,29,10
2016-11-28,Nifty 50,1053,571,8080.65,8146.50,8066.50,8126.90,8627.53,7938861.0,27,2
